PERSON_ID,DISPLAY_FIRST_LAST,BIRTHDATE,Age,JERSEY,TEAM_NAME,POSITION,DRAFT_NUMBER,TEAM_CONFERENCE,HEADSHOT
1628960,Grayson Allen,8-Oct-1995,27,3,Bucks,Guard,21,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628960.png
1630535,Greg Brown III,1-Sep-2001,22,4,Mavericks,Forward,43,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630535.png
1628977,Hamidou Diallo,31-Jul-1998,25,6,Pistons,Guard,45,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628977.png
203084,Harrison Barnes,30-May-1992,31,40,Kings,Forward,7,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203084.png
1629312,Haywood Highsmith,9-Dec-1996,26,24,Heat,Forward,,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629312.png
1630529,Herbert Jones,6-Oct-1998,24,5,Pelicans,Forward,35,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630529.png
1630641,Ibou Badji,13-Oct-2002,20,41,Trail Blazers,Center,Undrafted,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630641.png
1630193,Immanuel Quickley,17-Jun-1999,24,5,Knicks,Guard,25,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630193.png
1630171,Isaac Okoro,26-Jan-2001,22,35,Cavaliers,Forward-Guard,5,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630171.png
1628392,Isaiah Hartenstein,5-May-1998,25,55,Knicks,Center-Forward,43,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628392.png
1630543,Isaiah Jackson,10-Jan-2002,21,22,Pacers,Forward,22,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630543.png
